date,pm25,pm10,o3,no2,so2,co
2021/4/6, 50, 19, 23, , 2, 4
2021/4/7, 42, 38, 29, , 3, 3
2021/4/8, 67, 52, 26, , 2, 3
2021/4/9, 79, 25, 25, , 2, 2
2021/4/10, 44, 29, 18, , 2, 4
2021/4/11, 70, 40, 30, , 2, 2
2021/4/12, 74, 22, 26, , 2, 3
2021/4/13, 48, 18, 34, , 2, 2
2021/4/14, 44, 16, 31, , 2, 2
2021/4/15, 38, 27, 31, , 2, 3
2021/4/16, 57, 35, 29, , 2, 4
2021/4/17, 65, 37, 27, , 2, 3
2021/4/18, 69, 39, 27, , 2, 2
2021/4/19, 68, 39, 21, , 2, 2
2021/4/20, 66, 34, 13, , 3, 3
2021/4/21, 62, 20, 24, , 3, 2
2021/4/22, 46, 20, 37, , 2, 1
2021/4/23, 36, 46, 29, , 2, 2
2021/4/24, 69, 36, 33, , 2, 2
2021/4/25, 63, 44, 21, , 2, 3
2021/4/26, 71, 36, 34, , 2, 2
2021/4/27, 48, 44, 25, , 3, 3
2021/4/28, 53, 53, 26, , 3, 3
2021/4/29, 65, 40, 26, , 3, 2
2021/4/30, 70, 33, 28, , 3, 1
2021/5/1, 60, 32, 30, , 3, 1
2021/5/2, 56, 34, 32, , 2, 1
2021/5/3, 53, 32, 34, , 3, 2
2021/5/4, 50, 27, 33, , 2, 2
2021/5/5, 42, 16, 27, , 3, 1
2021/5/6, 34, 22, 35, , 3, 2
2021/5/7, 46, 23, 32, , 2, 1
2021/5/8, 40, 23, 32, , 2, 2
2021/5/9, 50, 19, 38, , 2, 1
2021/5/10, 29, 18, 32, , 2, 1
2021/5/11, 28, 23, 32, , 5, 3
2021/5/12, 45, 36, 36, , 2, 4
2021/5/13, 63, 33, 34, , 2, 2
2021/5/14, 60, 35, 33, , 2, 2
2021/5/15, 58, 33, 35, , 2, 2
2021/5/16, 55, 31, 25, , 2, 2
2021/5/17, 55, 26, 32, , 2, 1
2021/5/18, 47, 24, 33, , 2, 2
2021/5/19, 46, 25, 32, , 2, 1
2021/5/20, 46, 42, 42, , 2, 3
2021/5/21, 64, 68, 41, , 3, 3
2021/5/22, 90, 48, 25, , 3, 1
2021/5/23, 67, 29, 28, , 3, 1
2021/5/24, 36, 22, 30, , 2, 1
2021/5/25, 28, 18, 29, , 3, 2
2021/5/26, 32, 16, 38, , 2, 1
2021/5/27, 34, 20, 33, , 3, 2
2021/5/28, 42, 26, 40, , 3, 2
2021/5/29, 53, 24, 36, , 3, 1
2021/5/30, 42, 22, 35, , 3, 1
2021/5/31, 35, 29, 39, , 3, 1
2021/6/1, 45, 41, 26, , 3, 3
2021/6/2, 54, 19, 41, , 2, 1
2021/6/3, 23, 18, 36, , 3, 1
2021/6/4, 25, 17, 34, , 2, 1
2021/6/5, 32, 16, 29, , 2, 1
2021/6/6, 31, 12, 33, , 2, 1
2021/6/7, 22, 17, 41, , 2, 1
2021/6/8, 29, 24, 28, , 3, 3
2021/6/9, 48, 23, 34, , 2, 2
2021/6/10, 50, 24, 29, , 2, 1
2021/6/11, 41, 20, 37, , 2, 1
2021/6/12, 38, 17, 26, , 2, 1
2021/6/13, 35, 14, 34, , 2, 1
2021/6/14, 27, 28, 39, , 2, 2
2021/6/15, 47, 38, 34, , 3, 4
2021/6/16, 60, 36, 33, , 2, 1
2021/6/17, 53, 26, 35, , 2, 1
2021/6/18, 35, 40, 38, , 3, 2
2021/6/19, 55, 37, 32, , 2, 1
2021/6/20, 54, 56, 27, , 3, 2
2021/6/21, 73, 67, 34, , 3, 3
2021/6/22, 93, 45, 40, , 4, 3
2021/6/23, 64, 41, 33, , 3, 3
2021/6/24, 61, 38, 34, , 3, 2
2021/6/25, 58, 31, 37, , 3, 2
2021/6/26, 53, 29, 35, , 2, 2
2021/6/27, 51, 28, 38, , 2, 1
2021/6/28, 50, 25, 34, , 2, 1
2021/6/29, 46, 20, 42, , 2, 2
2021/6/30, 41, 23, 45, , 2, 1
2021/2/15, 3, 13, 7, , 1, 
2021/2/16, 2, 15, 21, , , 
2021/2/17, 5, 12, 30, , 1, 2
2021/2/18, 18, 10, 23, , 6, 3
2021/2/19, 44, 23, 27, , 5, 2
2021/2/20, 55, 20, 29, , 4, 2
2021/2/21, 37, 16, 27, , 5, 3
2021/2/22, 55, 23, 35, , 3, 1
2021/2/23, 41, 24, 36, , 2, 2
2021/2/24, 43, 21, 22, , 1, 2
2021/2/25, 58, 18, 29, , 2, 3
2021/2/26, 75, 28, 28, , 5, 2
2021/2/27, 49, 20, 27, , 5, 2
2021/2/28, 54, 26, 30, , 5, 1
2021/3/1, 33, 18, 25, , 4, 2
2021/3/2, 30, 14, 26, , 3, 2
2021/3/3, 47, 20, 28, , 4, 2
2021/3/4, 30, 16, 30, , 3, 3
2021/3/5, 56, 24, 29, , 3, 3
2021/3/6, 51, 22, 35, , 3, 2
2021/3/7, 52, 27, 27, , 3, 3
2021/3/8, 37, 17, 27, , 2, 2
2021/3/9, 45, 13, 30, , 2, 2
2021/3/10, 46, 19, 26, , 2, 3
2021/3/11, 65, 26, 25, , 1, 3
2021/3/12, 40, 12, 27, , , 2
2021/3/13, 29, 13, 27, , , 2
2021/3/14, 56, 22, 24, , , 3
2021/3/15, 81, 35, 25, , 2, 2
2021/3/16, 81, 33, 28, , 1, 5
2021/3/17, 97, 45, 31, , 3, 3
2021/3/18, 79, 40, 30, , 2, 2
2021/3/19, 41, 17, 31, , 2, 2
2021/3/20, 36, 14, 32, , 2, 2
2021/3/21, 42, 15, 26, , 2, 3
2021/3/22, 54, 18, 25, , 2, 3
2021/3/23, 57, 20, 26, , 2, 5
2021/3/24, 57, 29, 29, , 2, 2
2021/3/25, 22, 10, 29, , 1, 2
2021/3/26, 26, 11, 31, , 1, 2
2021/3/27, 40, 17, 31, , 1, 1
2021/3/28, 24, 12, 31, , 1, 2
2021/3/29, 37, 14, 28, , 1, 3
2021/3/30, 56, 22, 23, , 2, 4
2021/3/31, 69, 29, 25, , 1, 3
2020/10/7, 58, 32, , , 2, 
2020/10/8, 60, 31, 21, , 2, 4
2020/10/9, 60, 31, 27, , 3, 5
2020/10/10, 62, 30, 24, , 2, 3
2020/10/11, 63, 32, 23, , 3, 3
2020/10/12, 64, 47, 23, , , 5
2020/10/13, 78, 40, 26, , , 6
2020/10/14, 71, 42, 27, , , 6
2020/10/15, 76, 50, 25, , , 8
2020/10/16, 84, 48, 26, , , 7
2020/10/17, 82, 45, 26, , , 6
2020/10/18, 83, 49, 27, , , 6
2020/10/19, 87, 38, 29, , , 1
2020/10/20, 59, 23, 20, , , 3
2020/10/21, 50, 23, 16, , , 2
2020/10/22, 57, 22, 19, , 3, 3
2020/10/23, 52, 32, 21, , 3, 7
2020/10/24, 66, 33, 16, , 3, 5
2020/10/25, 66, 30, 24, , 3, 4
2020/10/26, 64, 39, 22, , 3, 6
2020/10/27, 74, 40, 19, , 2, 4
2020/10/28, 77, 47, , , , 
2020/10/29, 85, , , , , 
2020/7/1, 48, 35, , 1, 1, 1
2020/7/2, 54, 28, , 3, 1, 2
2020/7/3, 50, 38, , 8, 2, 6
2020/7/4, 67, 29, , 4, 2, 3
2020/7/5, 57, 31, , 2, 2, 2
2020/7/6, 56, 29, , 2, 1, 2
2020/7/7, 56, 32, , 2, , 2
2020/7/8, 57, 15, , 1, 1, 1
2020/7/9, 17, 17, , 1, 1, 1
2020/7/10, 32, 25, , 4, 1, 4
2020/7/11, 49, 26, , 3, 1, 2
2020/7/12, 51, 20, , 3, 1, 2
2020/7/13, 40, 13, , 1, 1, 1
2020/7/14, 26, 17, , 1, 1, 1
2020/7/15, 38, 18, , 1, 1, 1
2020/7/16, 37, 22, , 2, 1, 2
2020/7/17, 44, 18, , 3, 1, 4
2020/7/18, 42, , , 4, 1, 4
2020/7/20, 64, 22, , 1, 1, 1
2020/7/21, 30, 15, , 1, 1, 1
2020/7/22, 30, 21, , 1, 1, 1
2020/7/23, 39, 27, , 1, 1, 1
2020/7/24, 53, , , , , 
2020/7/27, 55, 29, , 2, 1, 1
2020/7/28, 47, 11, , 1, 1, 1
2020/7/29, 27, 14, , 1, 2, 1
2020/7/30, 33, 15, , 2, 1, 1
2020/7/31, 35, 18, , 2, 1, 3
2020/8/1, 40, 12, , 1, 1, 
2020/8/2, 26, 9, , , 1, 
2020/8/3, 23, , , , , 
2020/4/1, 66, , , , , 
2020/6/5, 41, 32, , 1, 1, 1
2020/6/6, 41, 42, , 2, 1, 2
2020/6/7, 51, , , 3, 2, 3
2020/6/9, 69, 42, , 3, 2, 3
2020/6/10, 56, 46, , 3, 2, 3
2020/6/11, 62, 42, , 3, 2, 2
2020/6/12, 62, 36, , 2, 2, 3
2020/6/13, 58, 37, , 2, 2, 2
2020/6/14, 58, 25, , 1, 2, 1
2020/6/15, 46, 26, , 2, 2, 2
2020/6/16, 45, 31, , 3, 2, 2
2020/6/17, 55, 30, , 2, 2, 2
2020/6/18, 55, 38, , 3, 1, 2
2020/6/19, 61, 33, , 2, 4, 1
2020/6/20, 55, 23, , 1, 3, 1
2020/6/21, 34, 21, , 2, 3, 1
2020/6/22, 40, 28, , 3, 2, 2
2020/6/23, 49, 31, , 1, 1, 1
2020/6/24, 53, 32, , 1, 1, 1
2020/6/25, 37, 38, , 1, 1, 1
2020/6/26, 49, 34, , 3, 1, 4
2020/6/27, 53, 36, , 2, 1, 2
2020/6/28, 59, 30, , 2, 2, 1
2020/6/29, 54, 28, , 2, 1, 1
2020/6/30, 52, 28, , 2, 1, 2
2020/1/1, 71, 6, 22, 1, 2, 1
2020/1/2, 16, 39, 20, 2, 2, 2
2020/1/3, 85, 34, 11, 2, , 3
2020/1/4, 82, 35, 15, 5, , 6
2020/1/5, 84, 43, 13, 6, , 8
2020/1/6, 100, 56, 11, 11, , 11
2020/1/7, 128, 48, 11, 10, , 10
2020/1/8, 103, 41, 17, 5, , 7
2020/1/9, 88, 15, 17, 2, , 2
2020/1/10, 29, 14, 21, 1, , 2
2020/1/11, 23, 12, 20, 2, , 2
2020/1/12, 32, 21, 21, 1, , 2
2020/1/13, 27, 31, 13, 8, , 10
2020/1/14, 69, 33, 17, 5, , 7
2020/1/15, 72, 39, 5, 6, , 6
2020/1/16, 98, 25, 10, 4, 2, 5
2020/1/17, 62, 24, 21, 3, 1, 3
2020/1/18, 62, 36, 13, 3, 1, 4
2020/1/19, 94, 43, 6, 4, 1, 
2020/1/20, 106, 34, 20, 4, 1, 2
2020/1/21, 76, 13, 21, 1, 2, 2
2020/1/22, 20, 11, 22, 1, 1, 2
2020/1/23, 23, 14, 26, 1, 1, 1
2020/1/24, 22, 11, 26, 2, 1, 2
2020/1/25, 31, 22, 31, 1, 2, 1
2020/1/26, 34, 27, 30, 4, 2, 4
2020/1/27, 70, 52, 18, 11, 3, 10
2020/1/28, 111, 45, 19, 6, 3, 5
2020/1/29, 97, 36, 17, 6, 3, 5
2020/1/30, 77, 29, 25, 4, 3, 4
2020/1/31, 59, 11, 27, 1, 1, 1
2020/2/1, 18, 10, 27, 1, 2, 2
2020/2/2, 20, 15, 19, 3, 2, 3
2020/2/3, 37, 21, 24, 3, 2, 3
2020/2/4, 47, 23, 22, 5, 2, 5
2020/2/5, 52, 35, 20, 6, 4, 5
2020/2/6, 68, 31, 28, 3, 3, 4
2020/2/7, 54, 11, 27, 1, 1, 1
2020/2/8, 19, 13, 27, 1, 1, 2
2020/2/9, 26, 11, 21, 3, 1, 3
2020/2/10, 31, 38, 23, 4, 1, 5
2020/2/11, 93, 28, 25, 4, 1, 5
2020/2/12, 64, 17, 24, 4, 1, 3
2020/2/13, 39, 16, 28, 1, 1, 2
2020/2/14, 24, 22, 21, 5, 1, 5
2020/2/15, 56, 24, 30, 6, 2, 6
2020/2/16, 65, 55, 8, 10, 3, 9
2020/2/17, 117, 47, 24, 8, 4, 8
2020/2/18, 104, 62, 21, 10, 4, 9
2020/2/19, 118, 51, 28, 6, 4, 6
2020/2/20, 114, 65, 24, 6, 4, 7
2020/2/21, 132, 49, 22, 3, 3, 3
2020/2/22, 110, 31, 28, 2, 4, 2
2020/2/23, 53, 22, 28, 4, 4, 4
2020/2/24, 47, 22, 27, 3, 2, 3
2020/2/25, 39, 12, 28, 1, 2, 2
2020/2/26, 27, 49, 24, 9, 4, 8
2020/2/27, 93, 48, 32, 6, 4, 7
2020/2/28, 84, 26, 28, 3, 3, 3
2020/2/29, 54, 17, 30, 2, 3, 3
2020/3/1, 36, 15, 27, 1, 2, 2
2020/3/2, 34, 23, 19, 5, 5, 4
2020/3/3, 55, 35, 31, 5, 4, 5
2020/3/4, 76, 56, 34, 10, 5, 10
2020/3/5, 114, 54, 33, 8, 4, 8
2020/3/6, 113, 52, 31, 6, 4, 6
2020/3/7, 97, 63, 34, 7, 4, 7
2020/3/8, 101, 80, 32, 4, 5, 4
2020/3/9, 139, 97, 33, 4, 4, 5
2020/3/10, 152, 73, 32, 5, 7, 4
2020/3/11, 118, 47, 32, 2, 8, 2
2020/3/12, 78, 44, 28, 3, 3, 5
2020/3/13, 90, 47, 25, 6, 3, 6
2020/3/14, 101, 16, 32, 2, 3, 2
2020/3/15, 27, 10, 31, 1, 2, 1
2020/3/16, 23, 10, 24, 3, 1, 4
2020/3/17, 36, 17, 9, 4, 1, 4
2020/3/18, 57, 25, 26, 5, 1, 5
2020/3/19, 57, 14, 24, 2, 2, 2
2020/3/20, 32, 32, 21, 2, 1, 3
2020/3/21, 69, 31, 25, 2, 1, 3
2020/3/22, 67, 24, 33, 2, 3, 3
2020/3/23, 52, 33, 34, 3, 3, 3
2020/3/24, 70, 32, 36, 2, 3, 2
2020/3/25, 66, 35, 35, 1, 3, 2
2020/3/26, 59, 62, 35, 3, 2, 4
2020/3/27, 87, 57, 36, 2, 3, 3
2020/3/28, 78, 30, 27, 1, 2, 2
2020/3/29, 63, 16, 32, 1, 2, 1
2020/3/30, 35, 20, 39, 1, 2, 1
2020/3/31, 37, 32, 42, 1, 2, 2
2019/12/3, 77, 13, 23, 2, 2, 2
2019/12/4, 34, 23, 25, 5, 2, 6
2019/12/5, 52, 44, 15, 6, 3, 7
2019/12/6, 101, 47, 13, 10, 3, 10
2019/12/7, 106, 55, 13, 5, 4, 6
2019/12/8, 129, 19, 26, 3, 3, 3
2019/12/9, 48, 50, 13, 6, 2, 6
2019/12/10, 106, 60, 10, 8, 3, 8
2019/12/11, 131, 66, 7, 9, 4, 10
2019/12/12, 149, 60, 16, 5, 3, 5
2019/12/13, 142, 74, 9, 12, 4, 14
2019/12/14, 157, 55, 7, 11, 5, 10
2019/12/15, 121, 37, 24, 3, 5, 3
2019/12/16, 58, 27, 24, 5, 4, 5
2019/12/17, 63, 45, 11, 7, 3, 7
2019/12/18, 98, 41, 29, 3, 6, 3
2019/12/19, 43, 30, 32, 2, 8, 3
2019/12/20, 48, 62, 14, 6, 3, 6
2019/12/21, 138, 71, 11, 10, 3, 11
2019/12/22, 150, 106, 3, 14, 5, 16
2019/12/23, 186, 93, 4, 17, 8, 18
2019/12/24, 169, 64, 14, 12, 9, 11
2019/12/25, 113, 52, 15, 10, 9, 8
2019/12/26, 101, 47, 13, 7, 6, 6
2019/12/27, 94, 16, 17, 3, 4, 3
2019/12/28, 26, 42, 7, 5, 3, 5
2019/12/29, 93, , , , , 
2022/7/8, , 37, 20, 9, , 1
2022/4/20, , 33, 22, 9, 3, 2
2021/8/23, , 26, 36, 17, 3, 2
2021/2/14, , 24, 8, , , 
2020/10/6, , 28, , , 2, 
2020/7/19, , 38, , 3, 1, 3
2020/7/26, , 29, , 4, 1, 4
2020/6/4, , 38, , 2, 1, 1
2020/6/8, , 49, , 3, 2, 4
2019/12/31, , 30, 18, 2, 3, 3
2019/12/2, , 34, 13, 8, 3, 7
2022/4/19, , , 21, 7, 3, 2
