date,pm25,pm10,o3,no2,so2,co
2020/8/1, 42, 16, 10, 12, 10, 3
2020/8/2, 38, , , , , 
2020/4/1, 70, , , , , 
2020/6/5, 55, , 25, 13, 9, 5
2020/6/8, 62, 35, 22, 14, 10, 5
2020/6/9, 55, 39, 20, 15, 10, 6
2020/6/10, 60, 40, 21, 15, 10, 6
2020/6/11, 62, 40, 27, 13, 11, 6
2020/6/12, 64, 33, 26, 14, 10, 
2020/6/13, 59, 29, 32, 11, 10, 
2020/6/14, 51, 28, 20, 12, 9, 
2020/6/15, 47, 31, 26, 13, 10, 
2020/6/16, 58, 34, 25, 13, 10, 6
2020/6/17, 59, 33, 26, 16, 11, 5
2020/6/18, 60, 43, 16, 15, 12, 7
2020/6/19, 71, 34, 26, 12, 11, 4
2020/6/20, 57, 28, 29, 11, 10, 3
2020/6/21, 43, 24, 24, 13, 11, 5
2020/6/22, 46, 31, 28, 12, 11, 4
2020/6/23, 54, 39, 24, 14, 11, 6
2020/6/24, 64, 28, 30, 11, 10, 4
2020/6/25, 46, 35, 29, 12, 10, 4
2020/6/26, 50, 41, 21, 12, 10, 6
2020/6/27, 61, 34, 26, 11, 10, 4
2020/6/28, 55, 30, 30, 12, 10, 3
2020/6/29, 54, 33, 23, 13, 10, 7
2020/6/30, 55, 33, 23, 13, 11, 5
2020/1/1, 81, 11, 12, 11, 23, 3
2020/1/2, 25, 20, 12, 12, 22, 5
2020/1/3, 45, 21, 8, 11, 24, 4
2020/1/4, 59, 28, 11, 13, 21, 10
2020/1/5, 74, 58, 4, 16, 22, 13
2020/1/6, 127, 59, 1, 19, 25, 18
2020/1/7, 140, 56, 1, 19, 26, 18
2020/1/8, 125, 39, 11, 14, 25, 12
2020/1/9, 83, 23, 10, 13, 23, 7
2020/1/10, 43, 19, 12, 13, 21, 6
2020/1/11, 40, 21, 13, 14, 21, 6
2020/1/12, 48, 24, 16, 10, 20, 5
2020/1/13, 40, 32, 8, 13, 20, 10
2020/1/14, 67, 40, 6, 15, 22, 12
2020/1/15, 81, 37, 3, 15, 22, 9
2020/1/16, 92, 24, 9, 12, 20, 6
2020/1/17, 61, 38, 11, 15, 18, 9
2020/1/18, 81, 30, 13, 12, 20, 5
2020/1/19, 78, 28, 8, 12, 18, 4
2020/1/20, 75, 35, 15, 13, 19, 7
2020/1/21, 73, 22, 18, 11, 19, 5
2020/1/22, 36, 20, 17, 12, 18, 5
2020/1/23, 40, 23, 23, 10, 16, 4
2020/1/24, 36, 20, 22, 12, 15, 5
2020/1/25, 42, 31, 26, 11, 17, 4
2020/1/26, 45, 34, 26, 15, 21, 8
2020/1/27, 75, 56, 5, 18, 20, 12
2020/1/28, 118, 53, 7, 17, 23, 12
2020/1/29, 109, 51, 13, 17, 24, 13
2020/1/30, 101, 45, , 15, 26, 13
2020/1/31, 88, 15, , 10, 20, 4
2020/2/1, 28, 16, , 11, 18, 4
2020/2/2, 34, 25, , 14, 21, 7
2020/2/3, 55, 32, , 15, 27, 11
2020/2/4, 66, 31, , 15, 23, 9
2020/2/5, 63, 52, , 20, 30, 20
2020/2/6, 98, 30, , 15, 26, 9
2020/2/7, 58, 30, 25, 9, 17, 3
2020/2/8, 29, 31, 26, 9, 13, 3
2020/2/9, 36, 24, 15, 13, 13, 6
2020/2/10, 52, 32, 11, 15, 13, 8
2020/2/11, 71, 34, 17, 15, 14, 7
2020/2/12, 69, 30, 14, 16, 17, 8
2020/2/13, 59, 23, 23, 12, 16, 4
2020/2/14, 40, 32, 11, 16, 16, 8
2020/2/15, 67, 37, 16, 16, 16, 10
2020/2/16, 79, 51, 6, 17, 19, 11
2020/2/17, 108, 45, 18, 16, 17, 9
2020/2/18, 94, 61, 8, 20, 19, 16
2020/2/19, 124, 52, 23, 15, 19, 7
2020/2/20, 112, 60, 17, 17, 19, 11
2020/2/21, 124, 48, 17, 13, 17, 5
2020/2/22, 98, 30, 16, 13, 16, 5
2020/2/23, 60, 33, 17, 15, 17, 7
2020/2/24, 62, 33, 24, 13, 18, 6
2020/2/25, 54, 22, 19, 12, 17, 5
2020/2/26, 41, 46, 12, 17, 19, 11
2020/2/27, 89, 49, 21, 16, 21, 12
2020/2/28, 89, 34, 16, 16, 19, 8
2020/2/29, 63, 27, 22, 12, 17, 5
2020/3/1, 50, 13, 22, 10, 16, 3
2020/3/2, 29, 41, 8, 19, 18, 13
2020/3/3, 77, 44, 20, 17, 19, 10
2020/3/4, 87, 50, 20, 18, 19, 12
2020/3/5, 99, 50, 21, 17, 19, 10
2020/3/6, 97, 55, 15, 16, 18, 8
2020/3/7, 96, 58, 19, 17, 18, 9
2020/3/8, 100, 72, 22, 15, 18, 9
2020/3/9, 120, 84, 18, 17, 17, 10
2020/3/10, 136, 69, 17, 17, 19, 10
2020/3/11, 127, 51, 22, 13, 17, 5
2020/3/12, 86, 55, 19, 15, 16, 7
2020/3/13, 100, 44, 16, 15, 16, 8
2020/3/14, 89, 17, 27, 10, 14, 4
2020/3/15, 30, 15, 26, 9, 15, 3
2020/3/16, 33, 15, 21, 13, 15, 6
2020/3/17, 44, 15, 6, 13, 15, 7
2020/3/18, 51, 32, 19, 14, 16, 9
2020/3/19, 66, 28, 16, 12, 15, 5
2020/3/20, 48, 32, 19, 10, 14, 4
2020/3/21, 65, 23, 16, 10, 14, 4
2020/3/22, 51, 34, 21, 13, 14, 6
2020/3/23, 61, 38, 20, 14, 14, 7
2020/3/24, 71, 33, 23, 12, 14, 4
2020/3/25, 65, 39, 23, 10, 13, 3
2020/3/26, 66, 58, 24, 12, 14, 5
2020/3/27, 88, 55, 26, 11, 13, 4
2020/3/28, 81, 30, 21, 9, 13, 3
2020/3/29, 62, 25, 26, 10, 13, 4
2020/3/30, 45, 22, 30, 9, 12, 3
2020/3/31, 38, 34, 29, 10, 12, 4
2019/12/3, 94, 27, 14, 7, 21, 6
2019/12/4, 50, 32, 18, 7, 20, 8
2019/12/5, 59, 46, 11, 9, 21, 12
2019/12/6, 93, 57, 4, 9, 24, 14
2019/12/7, 108, 59, , 8, 25, 11
2019/12/8, 135, 37, 11, 8, 22, 9
2019/12/9, 64, 51, 4, 8, 22, 13
2019/12/10, 110, 52, 5, 7, 21, 12
2019/12/11, 118, 64, 6, 16, 20, 16
2019/12/12, 143, 45, 13, 12, 20, 6
2019/12/13, 109, 64, 1, 18, 23, 18
2019/12/14, 148, 70, 1, 19, 29, 26
2019/12/15, 145, 34, 14, 13, 23, 7
2019/12/16, 70, 28, 17, 13, 22, 8
2019/12/17, 60, 51, 3, 16, 24, 15
2019/12/18, 111, 33, 18, 14, 23, 7
2019/12/19, 58, 26, 27, 12, 23, 6
2019/12/20, 56, 56, 8, 15, 22, 10
2019/12/21, 129, 61, 2, 16, 24, 16
2019/12/22, 151, 63, 1, 18, 28, 22
2019/12/23, 151, 68, 1, 25, 35, 39
2019/12/24, 159, 60, 1, 23, 39, 33
2019/12/25, 125, 55, , 21, 40, 31
2019/12/26, 107, 51, , 17, 32, 16
2019/12/27, 104, 20, 3, 12, 27, 8
2019/12/28, 43, 34, 6, 13, 27, 8
2019/12/29, 79, , , , , 
2023/1/30, , 50, 5, 31, 9, 16
2022/7/8, , 38, 23, 30, , 13
2022/7/17, , 26, 24, 22, 8, 11
2022/8/4, , 27, 21, 29, , 12
2021/12/11, , 53, 5, 25, , 9
2021/8/23, , 35, , 9, 10, 5
2021/4/22, , 28, 30, 10, 14, 4
2021/6/1, , 38, 21, 8, 12, 4
2021/2/14, , 7, 8, 6, 4, 
2020/10/7, , 40, 8, 16, 15, 
2020/7/26, , 69, 19, 17, 11, 7
2020/6/4, , 33, 26, 15, 9, 7
2020/6/7, , 38, 27, 14, 9, 5
2019/12/31, , 35, 14, 12, 26, 7
2019/12/2, , 52, 3, 11, 24, 15
2023/1/25, , , 13, 32, 9, 16
2023/1/26, , , 15, 33, 9, 16
2023/1/27, , , 17, 39, 7, 19
2023/1/28, , , 18, 31, 9, 16
2023/1/29, , , 11, 33, 17, 17
2022/7/16, , , 35, 18, , 10
2021/8/22, , , 2, 9, 9, 5
2021/4/21, , , 17, 7, 12, 4
2021/5/31, , , 14, 9, 10, 5
2020/6/6, , , 30, 12, 8, 4
2022/8/3, , , , 35, 4, 
